Puzzle ID,Difficulty,Solved,Path Length,Time (s),Issues
3b1efff9d208e60e,2,FAIL,8,1249.55,None
60177fc9cf98665a,2,FAIL,21,217.08,start/end
bad1eb90a6a08dc,1,FAIL,2,2461.96,start/end
88575fccc666f7e9,3,FAIL,15,1441.01,None
e6d6869b96602d91,2,FAIL,1,321.76,start/end
11f8795deb4f8d00,1,FAIL,22,1234.06,start/end
f38d151800d3189a,5,FAIL,40,51.79,start/end
cd651b4721caf15d,1,FAIL,11,164.61,start/end
6eef43a6cfab1403,4,FAIL,16,1285.00,start/end
a93c03fb9b3377af,1,FAIL,3,135.45,None
cff5599c6dd870f0,3,FAIL,13,253.56,start/end
8be533948462dbe,1,FAIL,9,143.39,start/end
81ba60816ec3caf4,3,FAIL,15,201.63,"start/end, disconnected"
a6aa8422fc61f5fc,3,FAIL,14,3645.00,start/end
483600d86a04ce7e,1,FAIL,10,2454.36,start/end
3cfa2d64b8faa4bf,5,FAIL,7,121.86,start/end
50f54de4937b3599,4,FAIL,26,3464.93,start/end
ba52f869c61f21b5,3,FAIL,17,172.68,start/end
24289a0f9096e6a7,1,FAIL,11,156.39,start/end
ceb9b6e07d83a8f2,3,FAIL,17,81.27,start/end
9d48e5c940285cc1,4,FAIL,17,439.59,start/end
cd5fcbab6212d1d3,2,FAIL,9,288.37,start/end
37511cf28410d02d,5,FAIL,8,86.59,start/end
9bd62a0dce10434d,1,FAIL,1,395.84,start/end
5a0358b2f517c242,3,FAIL,9,265.46,None
7f017c48853b5bdf,5,FAIL,25,111.14,start/end
c3d39f83080c2be0,2,FAIL,15,2427.81,start/end
d15996d3b19a7b89,4,FAIL,18,205.94,start/end
5e7cbdd4ea58a968,3,FAIL,4,290.33,None
2ec21f80d299308c,5,FAIL,2,221.74,start/end
2e3e77529092e4d8,2,FAIL,15,318.34,start/end
3026e4c4c27a1245,2,FAIL,1,124.12,start/end
752ad13bb02edb78,2,FAIL,29,81.85,start/end
4fea7fa61194564d,1,FAIL,7,442.72,None
71d86556e76ad543,2,FAIL,11,1247.42,start/end
491bb36b613e4e47,5,FAIL,26,1413.93,start/end
40693c9b829f7c9,1,FAIL,9,213.62,start/end
474da419ac055d71,3,FAIL,13,199.44,start/end
e804a2b9ef415dc,2,FAIL,2,270.70,start/end
be13f5d153641d08,2,FAIL,17,239.69,start/end
645beb1e8decfea4,3,FAIL,13,225.48,start/end
2ae4ce9e092ca6e7,3,FAIL,5,288.80,start/end
78ddc0c26cafd04c,5,FAIL,5,122.62,start/end
19cf04310fb0f101,4,FAIL,17,219.48,start/end
6fff75b605783aaf,2,FAIL,1,89.70,start/end
c7cc3a12411b96b7,3,FAIL,13,203.14,start/end
b3a09d3b16798194,1,FAIL,13,70.52,start/end
e9f72a3f25af192,4,FAIL,41,161.57,"start/end, disconnected, intersecting, rules"
4103547582f7c52f,2,FAIL,9,138.18,start/end
8b20514e6e30759,4,FAIL,18,216.74,None
1c88380f6e6ff078,1,FAIL,5,1279.76,start/end
40cac0c85d57352c,2,FAIL,9,311.34,start/end
2bcd973446d31c7c,3,FAIL,18,284.88,None
3b022960e0952ea6,1,FAIL,9,127.00,start/end
af273e8037137f53,3,FAIL,13,209.34,start/end
f40072aa3a377063,1,FAIL,7,144.66,start/end
bfafe8fa302355fe,2,FAIL,10,53.90,None
