Puzzle ID,Difficulty,Solved,Path Length,Time (s),Issues
81ba60816ec3caf4,3,FAIL,26,648.60,rules
a6aa8422fc61f5fc,3,FAIL,0,537.06,"start/end, disconnected, intersecting, rules"
483600d86a04ce7e,1,FAIL,7,913.51,rules
3cfa2d64b8faa4bf,5,FAIL,40,938.72,rules
50f54de4937b3599,4,FAIL,37,751.56,"intersecting, rules"
ba52f869c61f21b5,3,FAIL,28,885.53,"intersecting, rules"
24289a0f9096e6a7,1,FAIL,0,514.58,"start/end, disconnected, intersecting, rules"
ceb9b6e07d83a8f2,3,FAIL,40,612.25,"disconnected, rules"
9d48e5c940285cc1,4,FAIL,45,948.26,"disconnected, intersecting, rules"
cd5fcbab6212d1d3,2,FAIL,12,701.04,rules
37511cf28410d02d,5,FAIL,22,637.25,rules
9bd62a0dce10434d,1,FAIL,0,593.08,"start/end, disconnected, intersecting, rules"
5a0358b2f517c242,3,FAIL,0,687.24,"start/end, disconnected, intersecting, rules"
7f017c48853b5bdf,5,FAIL,0,1000.73,"start/end, disconnected, intersecting, rules"
c3d39f83080c2be0,2,FAIL,0,1073.18,"start/end, disconnected, intersecting, rules"
d15996d3b19a7b89,4,FAIL,33,916.51,rules
5e7cbdd4ea58a968,3,FAIL,10,1016.45,rules
2ec21f80d299308c,5,FAIL,0,1403.82,"start/end, disconnected, intersecting, rules"
2e3e77529092e4d8,2,FAIL,0,650.08,"start/end, disconnected, intersecting, rules"
3026e4c4c27a1245,2,FAIL,20,525.55,rules
752ad13bb02edb78,2,FAIL,9,689.71,rules
4fea7fa61194564d,1,FAIL,0,392.65,"start/end, disconnected, intersecting, rules"
71d86556e76ad543,2,FAIL,10,734.62,rules
491bb36b613e4e47,5,FAIL,0,956.81,"start/end, disconnected, intersecting, rules"
40693c9b829f7c9,1,FAIL,0,529.07,"start/end, disconnected, intersecting, rules"
474da419ac055d71,3,FAIL,0,444.73,"start/end, disconnected, intersecting, rules"
e804a2b9ef415dc,2,FAIL,16,725.07,rules
be13f5d153641d08,2,FAIL,0,714.61,"start/end, disconnected, intersecting, rules"
645beb1e8decfea4,3,FAIL,18,404.53,rules
2ae4ce9e092ca6e7,3,FAIL,6,655.34,rules
78ddc0c26cafd04c,5,FAIL,0,772.38,"start/end, disconnected, intersecting, rules"
19cf04310fb0f101,4,FAIL,0,637.37,"start/end, disconnected, intersecting, rules"
6fff75b605783aaf,2,FAIL,7,723.14,None
c7cc3a12411b96b7,3,FAIL,13,1280.58,rules
b3a09d3b16798194,1,FAIL,22,538.69,rules
e9f72a3f25af192,4,FAIL,27,1050.29,rules
4103547582f7c52f,2,FAIL,13,949.81,rules
8b20514e6e30759,4,FAIL,0,976.50,"start/end, disconnected, intersecting, rules"
1c88380f6e6ff078,1,FAIL,13,572.75,rules
40cac0c85d57352c,2,FAIL,0,797.78,"start/end, disconnected, intersecting, rules"
2bcd973446d31c7c,3,FAIL,0,959.59,"start/end, disconnected, intersecting, rules"
3b022960e0952ea6,1,FAIL,0,1368.97,"start/end, disconnected, intersecting, rules"
af273e8037137f53,3,FAIL,0,654.72,"start/end, disconnected, intersecting, rules"
f40072aa3a377063,1,FAIL,0,621.96,"start/end, disconnected, intersecting, rules"
bfafe8fa302355fe,2,FAIL,18,666.17,rules
71cda8beb94a1e5,4,FAIL,31,1101.50,"intersecting, rules"
e7139fb59fd50480,2,FAIL,0,700.67,"start/end, disconnected, intersecting, rules"
5b1fec7314b29551,4,FAIL,32,898.16,"disconnected, rules"
7af275888f0be7d4,5,FAIL,17,512.19,rules
5b13733bc4bcb00e,3,FAIL,0,614.30,"start/end, disconnected, intersecting, rules"
e0f69178ae50095b,4,FAIL,0,826.53,"start/end, disconnected, intersecting, rules"
f720ec5ea886eaf3,1,FAIL,26,944.67,rules
bf4fd850fc72f25b,2,FAIL,0,764.57,"start/end, disconnected, intersecting, rules"
d30a1b2a8c6477a0,5,FAIL,35,683.51,rules
5706655e3f23093f,5,FAIL,0,521.74,"start/end, disconnected, intersecting, rules"
41c32cabac723b4f,2,FAIL,0,581.48,"start/end, disconnected, intersecting, rules"
b34d5b604e28b5dd,2,FAIL,0,578.29,"start/end, disconnected, intersecting, rules"
c457ef85e50b1c07,1,FAIL,21,1307.55,rules
4bd84e4ceca9ecfd,2,FAIL,18,765.40,rules
cbe1e0098658043a,3,FAIL,21,858.56,rules
862a69c8aaae8b50,3,FAIL,15,542.48,"intersecting, rules"
4cc3f931805bb756,3,FAIL,0,985.25,"start/end, disconnected, intersecting, rules"
3ae48cafadebb0d0,4,FAIL,0,608.20,"start/end, disconnected, intersecting, rules"
804263863cd097a,2,FAIL,18,562.18,rules
8f4d93a46b78c478,2,FAIL,0,904.24,"start/end, disconnected, intersecting, rules"
20511a9f2db0ff9b,2,FAIL,12,480.85,rules
ab752f1f9da8f654,2,FAIL,9,848.25,rules
ae5679acd7f28fd1,4,FAIL,38,655.67,"intersecting, rules"
bfa8b40b956dcb3,1,FAIL,26,2609.47,rules
d5946da1a06e3e22,4,FAIL,15,883.55,rules
fbe37e40106ef25f,4,FAIL,0,926.02,"start/end, disconnected, intersecting, rules"
2d269a6bdf9d69bf,1,FAIL,0,931.12,"start/end, disconnected, intersecting, rules"
e8e25a93e5e45009,5,FAIL,33,826.50,rules
225d82499bcf63c1,2,FAIL,13,844.17,rules
6717286bb4b420f6,1,FAIL,0,728.39,"start/end, disconnected, intersecting, rules"
cd584a0c52a16fb,1,FAIL,15,546.11,rules
96fc153ae5995301,2,FAIL,18,423.11,rules
44d322a3010f2431,5,FAIL,26,1370.61,rules
65417b2dd681e9c1,2,FAIL,25,809.08,rules
227ecc17b26ed625,1,FAIL,16,799.64,None
9cf124fbc3977211,5,FAIL,20,727.91,rules
1d078c743d8f1d61,3,FAIL,0,926.95,"start/end, disconnected, intersecting, rules"
a4c23371c36c8274,1,FAIL,14,491.71,rules
64b43a2733ea8b0,4,FAIL,29,954.16,rules
37655434b1874fdf,2,FAIL,30,539.54,rules
7a79f99ecc0bd399,1,FAIL,12,265.41,rules
fa6b6ae14dba028d,3,FAIL,4,579.61,rules
9cd4e57e1d270f05,2,FAIL,0,653.91,"start/end, disconnected, intersecting, rules"
